frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
24,ok,response,2,0,,,,true,1905143651,1929311435,9525718.255,9646557.175,120838.920,6050.045,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 46 32 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 33 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 43 35 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.074V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.571V#1 cell_min=3.566V#2 MOS=31.9C T1=32.1C T2=31.7C T4=29.9C T5=29.9C,
25,ok,request,2,99,,,,true,2068198646,2071923177,10340993.230,10359615.885,18622.655,694436.055,7E 32 30 30 32 34 36 36 33 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x02 cid2=0x63 charge/discharge status chk=OK len=0 empty,request charge/discharge status empty payload,
26,ok,response,2,0,,,,true,2072838970,2080339310,10364194.850,10401696.550,37501.700,4578.965,7E 32 30 30 32 34 36 30 30 44 30 31 32 45 31 30 30 41 32 38 30 30 31 37 43 30 37 36 43 43 30 46 39 42 43 0D,Pylon rsp addr=0x02 OK cid2=0x63 chk=OK charge/discharge status len=18,"0x63 status=0xC0 (charge=ON, discharge=ON, balance=OFF)",
27,ok,request,2,97,,,,true,2228182449,2231906983,11140912.245,11159534.915,18622.670,739215.695,7E 32 30 30 32 34 36 36 31 30 30 30 30 46 44 41 42 0D,Pylon req addr=0x02 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
28,ok,response,2,0,,,,true,2232867266,2257035051,11164336.330,11285175.255,120838.925,4801.415,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 46 35 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 33 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 43 32 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.077V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.571V#1 cell_min=3.566V#2 MOS=31.9C T1=32.1C T2=31.7C T4=29.9C T5=29.9C,
29,ok,request,34,97,,,,true,2388170074,2391894605,11940850.370,11959473.025,18622.655,655675.115,7E 32 30 32 32 34 36 36 31 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x22 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
30,ok,response,2,0,,,,true,2392853892,2417021677,11964269.460,12085108.385,120838.925,4796.435,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 46 33 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 33 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 43 34 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.075V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.571V#1 cell_min=3.566V#2 MOS=31.9C T1=32.1C T2=31.7C T4=29.9C T5=29.9C,
31,ok,request,2,99,,,,true,2556159348,2559883871,12780796.740,12799419.355,18622.615,695688.355,7E 32 30 30 32 34 36 36 33 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x02 cid2=0x63 charge/discharge status chk=OK len=0 empty,request charge/discharge status empty payload,
32,ok,response,2,0,,,,true,2560861727,2568362067,12804308.635,12841810.335,37501.700,4889.280,7E 32 30 30 32 34 36 30 30 44 30 31 32 45 31 30 30 41 32 38 30 30 31 37 43 30 37 36 43 43 30 46 39 42 43 0D,Pylon rsp addr=0x02 OK cid2=0x63 chk=OK charge/discharge status len=18,"0x63 status=0xC0 (charge=ON, discharge=ON, balance=OFF)",
33,ok,request,2,97,,,,true,2716151499,2719876032,13580757.495,13599380.160,18622.665,738947.160,7E 32 30 30 32 34 36 36 31 30 30 30 30 46 44 41 42 0D,Pylon req addr=0x02 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
