frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
376,ok,standard,0x319,data,8,1445788520,1445834000,7228942.600,7229170.000,227.400,19717.535,C0 0D F1 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EF 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.567V#7 dV=2mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
377,ok,standard,0x320,data,8,1449779572,1449824252,7248897.860,7249121.260,223.400,19727.860,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
378,ok,standard,0x321,data,8,1453779425,1453827705,7268897.125,7269138.525,241.400,19775.865,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
379,ok,standard,0x322,data,8,1457790477,1457836357,7288952.385,7289181.785,229.400,19813.860,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
380,ok,standard,0x323,data,8,1461791938,1461840618,7308959.690,7309203.090,243.400,19777.905,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
381,ok,standard,0x311,data,8,1465787783,1465833663,7328938.915,7329168.315,229.400,19735.825,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
382,ok,standard,0x312,data,8,1469882040,1469930320,7349410.200,7349651.600,241.400,20241.885,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
383,ok,standard,0x313,data,8,1473780688,1473825768,7368903.440,7369128.840,225.400,19251.840,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
384,ok,standard,0x314,data,8,1477800142,1477847622,7389000.710,7389238.110,237.400,19871.870,01 AE 01 F4 00 02 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 02 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=2mV cycles=0,
385,ok,standard,0x319,data,8,1481781194,1481826674,7408905.970,7409133.370,227.400,19667.860,C0 0D F1 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EF 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.567V#7 dV=2mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
386,ok,standard,0x320,data,8,1485781379,1485826059,7428906.895,7429130.295,223.400,19773.525,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
387,ok,standard,0x321,data,8,1489781243,1489829523,7448906.215,7449147.615,241.400,19775.920,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
388,ok,standard,0x322,data,8,1493792685,1493838565,7468963.425,7469192.825,229.400,19815.810,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
389,ok,standard,0x323,data,8,1497800946,1497849626,7489004.730,7489248.130,243.400,19811.905,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
390,ok,standard,0x301,data,8,1500131382,1500175662,7500656.910,7500878.310,221.400,11408.780,0B 16 21 2C 37 42 4D 58,Growatt CAN 0x301 Growatt? DLC=8 [0B 16 21 2C 37 42 4D 58],0x301 unknown raw=0B 16 21 2C 37 42 4D 58,
391,ok,standard,0x311,data,8,1501782256,1501828136,7508911.280,7509140.680,229.400,8032.970,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
392,ok,standard,0x312,data,8,1505783709,1505831989,7528918.545,7529159.945,241.400,19777.865,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
393,ok,standard,0x313,data,8,1509791173,1509836253,7548955.865,7549181.265,225.400,19795.920,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
394,ok,standard,0x314,data,8,1513782548,1513830028,7568912.740,7569150.140,237.400,19731.475,01 AE 01 F4 00 03 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 03 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=3mV cycles=0,
395,ok,standard,0x319,data,8,1517811202,1517857082,7589056.010,7589285.410,229.400,19905.870,C0 0D F1 0D EE 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EE 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.566V#7 dV=3mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
396,ok,standard,0x320,data,8,1521783065,1521827745,7608915.325,7609138.725,223.400,19629.915,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
397,ok,standard,0x321,data,8,1525782906,1525831186,7628914.530,7629155.930,241.400,19775.805,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
398,ok,standard,0x322,data,8,1529783161,1529829041,7648915.805,7649145.205,229.400,19759.875,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
399,ok,standard,0x323,data,8,1533783812,1533832492,7668919.060,7669162.460,243.400,19773.855,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
400,ok,standard,0x311,data,8,1537812798,1537858678,7689063.990,7689293.390,229.400,19901.530,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
401,ok,standard,0x312,data,8,1541794262,1541842542,7708971.310,7709212.710,241.400,19677.920,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
402,ok,standard,0x313,data,8,1545784037,1545829117,7728920.185,7729145.585,225.400,19707.475,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
403,ok,standard,0x314,data,8,1549784289,1549831769,7748921.445,7749158.845,237.400,19775.860,01 AE 01 F4 00 03 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 03 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=3mV cycles=0,
404,ok,standard,0x319,data,8,1553784542,1553830422,7768922.710,7769152.110,229.400,19763.865,C0 0D F2 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F2 0D EF 01 07 00],0x319 cell_max=3.570V#1 cell_min=3.567V#7 dV=3mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
405,ok,standard,0x320,data,8,1557815595,1557860275,7789077.975,7789301.375,223.400,19925.865,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
406,ok,standard,0x321,data,8,1561791847,1561840127,7808959.235,7809200.635,241.400,19657.860,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
407,ok,standard,0x322,data,8,1565883309,1565929189,7829416.545,7829645.945,229.400,20215.910,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
408,ok,standard,0x323,data,8,1569785559,1569834239,7848927.795,7849171.195,243.400,19281.850,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
409,ok,standard,0x311,data,8,1573785406,1573831286,7868927.030,7869156.430,229.400,19755.835,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
410,ok,standard,0x312,data,8,1577798058,1577846338,7888990.290,7889231.690,241.400,19833.860,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
411,ok,standard,0x313,data,8,1581785919,1581830999,7908929.595,7909154.995,225.400,19697.905,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
412,ok,standard,0x314,data,8,1585786164,1585833644,7928930.820,7929168.220,237.400,19775.825,01 AE 01 F4 00 03 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 03 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=3mV cycles=0,
413,ok,standard,0x319,data,8,1589797616,1589843496,7948988.080,7949217.480,229.400,19819.860,C0 0D F2 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F2 0D EF 01 07 00],0x319 cell_max=3.570V#1 cell_min=3.567V#7 dV=3mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
414,ok,standard,0x320,data,8,1593793875,1593838555,7968969.375,7969192.775,223.400,19751.895,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
415,ok,standard,0x321,data,8,1597805667,1597853947,7989028.335,7989269.735,241.400,19835.560,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
416,ok,standard,0x322,data,8,1601786709,1601832589,8008933.545,8009162.945,229.400,19663.810,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
417,ok,standard,0x301,data,8,1602363560,1602407840,8011817.800,8012039.200,221.400,2654.855,0B 16 21 2C 37 42 4D 58,Growatt CAN 0x301 Growatt? DLC=8 [0B 16 21 2C 37 42 4D 58],0x301 unknown raw=0B 16 21 2C 37 42 4D 58,
418,ok,standard,0x323,data,8,1605796104,1605844784,8028980.520,8029223.920,243.400,16941.320,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
419,ok,standard,0x311,data,8,1609787151,1609833031,8048935.755,8049165.155,229.400,19711.835,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
420,ok,standard,0x312,data,8,1613788599,1613836879,8068942.995,8069184.395,241.400,19777.840,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
421,ok,standard,0x313,data,8,1617807587,1617852667,8089037.935,8089263.335,225.400,19853.540,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
422,ok,standard,0x314,data,8,1621787837,1621835317,8108939.185,8109176.585,237.400,19675.850,01 AE 01 F4 00 04 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 04 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=4mV cycles=0,
423,ok,standard,0x319,data,8,1625788097,1625834377,8128940.485,8129171.885,231.400,19763.900,C0 0D F2 0D EE 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F2 0D EE 01 07 00],0x319 cell_max=3.570V#1 cell_min=3.566V#7 dV=4mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
424,ok,standard,0x320,data,8,1629787943,1629832623,8148939.715,8149163.115,223.400,19767.830,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
425,ok,standard,0x321,data,8,1633806197,1633854477,8169030.985,8169272.385,241.400,19867.870,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
426,ok,standard,0x322,data,8,1637816458,1637862338,8189082.290,8189311.690,229.400,19809.905,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
427,ok,standard,0x323,data,8,1641789108,1641837788,8208945.540,8209188.940,243.400,19633.850,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
428,ok,standard,0x311,data,8,1645788954,1645834834,8228944.770,8229174.170,229.400,19755.830,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
429,ok,standard,0x312,data,8,1649790406,1649838686,8248952.030,8249193.430,241.400,19777.860,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
430,ok,standard,0x313,data,8,1653800193,1653845273,8269000.965,8269226.365,225.400,19807.535,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
431,ok,standard,0x314,data,8,1657807246,1657854726,8289036.230,8289273.630,237.400,19809.865,01 AE 01 F4 00 02 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 02 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=2mV cycles=0,
432,ok,standard,0x319,data,8,1661887104,1661932584,8309435.520,8309662.920,227.400,20161.890,C0 0D F1 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EF 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.567V#7 dV=2mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
433,ok,standard,0x320,data,8,1665789750,1665834430,8328948.750,8329172.150,223.400,19285.830,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
434,ok,standard,0x321,data,8,1669789612,1669837892,8348948.060,8349189.460,241.400,19775.910,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
435,ok,standard,0x322,data,8,1673789856,1673835736,8368949.280,8369178.680,229.400,19759.820,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
436,ok,standard,0x323,data,8,1677809310,1677857990,8389046.550,8389289.950,243.400,19867.870,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
437,ok,standard,0x311,data,8,1681790761,1681836641,8408953.805,8409183.205,229.400,19663.855,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
438,ok,standard,0x312,data,8,1685803020,1685851300,8429015.100,8429256.500,241.400,19831.895,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
439,ok,standard,0x313,data,8,1689798469,1689843549,8448992.345,8449217.745,225.400,19735.845,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
440,ok,standard,0x314,data,8,1693791131,1693838611,8468955.655,8469193.055,237.400,19737.910,01 AE 01 F4 00 02 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 02 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=2mV cycles=0,
441,ok,standard,0x319,data,8,1697802184,1697847664,8489010.920,8489238.320,227.400,19817.865,C0 0D F1 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EF 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.567V#7 dV=2mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
442,ok,standard,0x320,data,8,1701800025,1701844705,8509000.125,8509223.525,223.400,19761.805,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
443,ok,standard,0x301,data,8,1704141254,1704185534,8520706.270,8520927.670,221.400,11482.745,0B 16 21 2C 37 42 4D 58,Growatt CAN 0x301 Growatt? DLC=8 [0B 16 21 2C 37 42 4D 58],0x301 unknown raw=0B 16 21 2C 37 42 4D 58,
444,ok,standard,0x321,data,8,1705791345,1705839625,8528956.725,8529198.125,241.400,8029.055,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
445,ok,standard,0x322,data,8,1709791609,1709837489,8548958.045,8549187.445,229.400,19759.920,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
446,ok,standard,0x323,data,8,1713792249,1713840929,8568961.245,8569204.645,243.400,19773.800,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
447,ok,standard,0x311,data,8,1717820515,1717866395,8589102.575,8589331.975,229.400,19897.930,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
448,ok,standard,0x312,data,8,1721793561,1721841841,8608967.805,8609209.205,241.400,19635.830,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
449,ok,standard,0x313,data,8,1725792554,1725837634,8628962.770,8629188.170,225.400,19753.565,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
450,ok,standard,0x314,data,8,1729810795,1729858275,8649053.975,8649291.375,237.400,19865.805,01 AE 01 F4 00 02 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 02 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=2mV cycles=0,
451,ok,standard,0x319,data,8,1733801846,1733847326,8669009.230,8669236.630,227.400,19717.855,C0 0D F1 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EF 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.567V#7 dV=2mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
452,ok,standard,0x320,data,8,1737803710,1737848390,8689018.550,8689241.950,223.400,19781.920,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
453,ok,standard,0x321,data,8,1741793163,1741841443,8708965.815,8709207.215,241.400,19723.865,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
454,ok,standard,0x322,data,8,1745793404,1745839284,8728967.020,8729196.420,229.400,19759.805,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
455,ok,standard,0x323,data,8,1749804793,1749853473,8749023.965,8749267.365,243.400,19827.545,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
456,ok,standard,0x311,data,8,1753801443,1753847323,8769007.215,8769236.615,229.400,19739.850,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
457,ok,standard,0x312,data,8,1757913635,1757961915,8789568.175,8789809.575,241.400,20331.560,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
458,ok,standard,0x313,data,8,1761794294,1761839374,8808971.470,8809196.870,225.400,19161.895,16 4B 00 00 01 3D 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3D 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.7C SOC=86%% SOH=100%% lifeWarn=0,
459,ok,standard,0x314,data,8,1765794534,1765842014,8828972.670,8829210.070,237.400,19775.800,01 AE 01 F4 00 02 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 02 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=2mV cycles=0,
460,ok,standard,0x319,data,8,1769794792,1769840272,8848973.960,8849201.360,227.400,19763.890,C0 0D F1 0D EF 01 07 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D EF 01 07 00],0x319 cell_max=3.569V#1 cell_min=3.567V#7 dV=2mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
461,ok,standard,0x320,data,8,1773794640,1773839320,8868973.200,8869196.600,223.400,19771.840,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
462,ok,standard,0x321,data,8,1777805294,1777853574,8889026.470,8889267.870,241.400,19829.870,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
463,ok,standard,0x322,data,8,1781805957,1781851837,8909029.785,8909259.185,229.400,19761.915,01 3B 00 00 03 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 03 04 56 56],0x322 Tmax=31.5C#3 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
464,ok,standard,0x323,data,8,1785803005,1785851685,8929015.025,8929258.425,243.400,19755.840,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
465,ok,standard,0x311,data,8,1789795660,1789841540,8948978.300,8949207.700,229.400,19719.875,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
466,ok,standard,0x312,data,8,1793797109,1793845389,8968985.545,8969226.945,241.400,19777.845,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
