sequence_no,frame_count,start_us,end_us,duration_us,gap_from_previous_us,unique_can_ids,first_frame_no,last_frame_no
1,250,12098.505,9972824.340,9960725.835,,0x351 0x355 0x356 0x35A 0x35E 0x35F 0x360 0x370 0x371 0x372 0x373 0x374 0x375 0x376 0x377 0x378 0x379 0x380 0x381,1,250
