frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
76,ok,response,0x51,0x03,0x0000,127,254,true,4227593083,4281552068,21137965.415,21407760.340,269794.925,14162.890,51 03 FE 0D B1 0E 74 0E 61 0E 75 0E 74 0E 32 0E 74 0E 7B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 25 75 2E 03 E8 00 07 00 08 00 02 0E 7B 00 08 0D B1 00 01 00 CA 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 80 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 33 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 10 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF 2B EE,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.505V C02=3.700V C03=3.681V C04=3.701V C05=3.700V C06=3.634V C07=3.700V C08=3.707V min=3.505V#1 max=3.707V#8, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
77,ok,request,0x81,0x03,0x0000,127,,true,4336006794,4337965109,21680033.970,21689825.545,9791.575,272273.630,81 03 00 00 00 7F 1B EA,Daly Modbus req slave=0x81 func=0x03 start=0x0000 count=127 crc=OK,read holding registers start=0x0000 count=127 cells/info block,
78,ok,response,0x51,0x03,0x0000,127,254,true,4341573640,4395532626,21707868.200,21977663.130,269794.930,18042.655,51 03 FE 0D 98 0E 78 0E 5B 0E 71 0E 78 0E 2D 0E 78 0E 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 24 75 31 03 E8 00 08 00 08 00 02 0E 78 00 02 0D 98 00 01 00 E0 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 02 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 34 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF 0F 8F,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.480V C02=3.704V C03=3.675V C04=3.697V C05=3.704V C06=3.629V C07=3.704V C08=3.698V min=3.480V#1 max=3.704V#2, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
79,ok,request,0x81,0x03,0x0000,127,,true,4449555678,4451513993,22247778.390,22257569.965,9791.575,270115.260,81 03 00 00 00 7F 1B EA,Daly Modbus req slave=0x81 func=0x03 start=0x0000 count=127 crc=OK,read holding registers start=0x0000 count=127 cells/info block,
80,ok,response,0x51,0x03,0x0000,127,254,true,4454387516,4508346502,22271937.580,22541732.510,269794.930,14367.615,51 03 FE 0D AE 0E 72 0E 5F 0E 77 0E 72 0E 32 0E 74 0E 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 25 75 30 03 E8 00 09 00 08 00 02 0E 7A 00 08 0D AE 00 01 00 CC 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 80 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 35 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF BA 2F,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.502V C02=3.698V C03=3.679V C04=3.703V C05=3.698V C06=3.634V C07=3.700V C08=3.706V min=3.502V#1 max=3.706V#8, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
81,ok,request,0x81,0x03,0x0000,127,,true,4562666652,4564624967,22813333.260,22823124.835,9791.575,271600.750,81 03 00 00 00 7F 1B EA,Daly Modbus req slave=0x81 func=0x03 start=0x0000 count=127 crc=OK,read holding registers start=0x0000 count=127 cells/info block,
82,ok,response,0x51,0x03,0x0000,127,254,true,4567159725,4621118711,22835798.625,23105593.555,269794.930,12673.790,51 03 FE 0D AE 0E 72 0E 5F 0E 77 0E 72 0E 32 0E 74 0E 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 25 75 30 03 E8 00 09 00 08 00 02 0E 7A 00 08 0D AE 00 01 00 CC 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 80 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 35 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF BA 2F,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.502V C02=3.698V C03=3.679V C04=3.703V C05=3.698V C06=3.634V C07=3.700V C08=3.706V min=3.502V#1 max=3.706V#8, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
83,ok,request,0x81,0x03,0x0000,127,,true,4675164232,4677122546,23375821.160,23385612.730,9791.570,270227.605,81 03 00 00 00 7F 1B EA,Daly Modbus req slave=0x81 func=0x03 start=0x0000 count=127 crc=OK,read holding registers start=0x0000 count=127 cells/info block,
84,ok,response,0x51,0x03,0x0000,127,254,true,4679994435,4733953421,23399972.175,23669767.105,269794.930,14359.445,51 03 FE 0D AE 0E 72 0E 5F 0E 77 0E 72 0E 32 0E 74 0E 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 25 75 30 03 E8 00 09 00 08 00 02 0E 7A 00 08 0D AE 00 01 00 CC 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 80 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 35 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF BA 2F,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.502V C02=3.698V C03=3.679V C04=3.703V C05=3.698V C06=3.634V C07=3.700V C08=3.706V min=3.502V#1 max=3.706V#8, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
85,ok,request,0x81,0x03,0x0000,127,,true,4788403995,4790362310,23942019.975,23951811.550,9791.575,272252.870,81 03 00 00 00 7F 1B EA,Daly Modbus req slave=0x81 func=0x03 start=0x0000 count=127 crc=OK,read holding registers start=0x0000 count=127 cells/info block,
86,ok,response,0x51,0x03,0x0000,127,254,true,4793974992,4847933978,23969874.960,24239669.890,269794.930,18063.410,51 03 FE 0D AE 0E 74 0E 5F 0E 75 0E 72 0E 32 0E 75 0E 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 25 75 30 03 E8 00 0A 00 08 00 02 0E 7A 00 08 0D AE 00 01 00 CC 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 80 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 36 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF 66 E8,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.502V C02=3.700V C03=3.679V C04=3.701V C05=3.698V C06=3.634V C07=3.701V C08=3.706V min=3.502V#1 max=3.706V#8, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
87,ok,request,0x81,0x03,0x0000,127,,true,4901988946,4903947262,24509944.730,24519736.310,9791.580,270274.840,81 03 00 00 00 7F 1B EA,Daly Modbus req slave=0x81 func=0x03 start=0x0000 count=127 crc=OK,read holding registers start=0x0000 count=127 cells/info block,
88,ok,response,0x51,0x03,0x0000,127,254,true,4906788869,4960747855,24533944.345,24803739.275,269794.930,14208.035,51 03 FE 0D AE 0E 74 0E 5F 0E 75 0E 72 0E 32 0E 75 0E 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 00 41 FF FF FF FF FF FF FF FF FF FF FF FF 01 25 75 30 03 E8 00 0A 00 08 00 02 0E 7A 00 08 0D AE 00 01 00 CC 00 41 00 01 00 41 00 01 00 00 00 00 00 00 00 00 0A F0 00 01 00 01 75 30 80 00 00 00 00 00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 00 FF 00 00 00 00 00 00 00 00 75 30 1A 06 13 03 1B 36 00 00 00 00 00 11 00 00 00 00 00 00 75 30 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1D 00 FB 00 00 00 00 00 00 FF FF FF FF FF FF FF FF 00 FF 66 E8,Daly Modbus rsp slave=0x51 func=0x03 regs=0x0000..0x007E bytes=254 crc=OK,"response regs 0x0000..0x007E: cells count=8 C01=3.502V C02=3.700V C03=3.679V C04=3.701V C05=3.698V C06=3.634V C07=3.701V C08=3.706V min=3.502V#1 max=3.706V#8, SOC=100.0%#58, SOC_candidate=0.0%#95 I=+0.0A, T1=25.0C, T2=25.0C, MOS=34.0C, temp_count=2",
