frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
50,ok,response,0x01,0x03,0x000F,22,44,true,1248445193,1258653992,6242225.965,6293269.960,51043.995,4894.780,01 03 2C 0D F1 0D EE 0D F2 0D F2 0D F2 0D F2 0D F1 0D EF 0D EF 0D EF 0D EF 0D EE 0D EF 0D F1 0D F2 0D F2 01 3D 01 3B 01 39 01 40 01 29 01 3C 9D 67,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.569V C02=3.566V C03=3.570V C04=3.570V C05=3.570V C06=3.570V C07=3.569V C08=3.567V C09=3.567V C10=3.567V C11=3.567V C12=3.566V C13=3.567V C14=3.569V C15=3.570V C16=3.570V min=3.566V#2 max=3.570V#3, temp1=31.7C, temp2=31.5C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
51,ok,request,0x01,0x03,0x0000,13,,true,1296715993,1298674307,6483579.965,6493371.535,9791.570,190310.005,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
52,ok,response,0x01,0x03,0x0000,13,26,true,1299635080,1306093703,6498175.400,6530468.515,32293.115,4803.865,01 03 1A 00 00 16 4D 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 60 E0,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.09V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
53,ok,request,0x01,0x03,0x000F,22,,true,1348106861,1350065176,6740534.305,6750325.880,9791.575,210065.790,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
54,ok,response,0x01,0x03,0x000F,22,44,true,1351033310,1361242108,6755166.550,6806210.540,51043.990,4840.670,01 03 2C 0D F1 0D EE 0D F1 0D F2 0D F3 0D F2 0D F1 0D EF 0D EF 0D EF 0D EE 0D EF 0D F2 0D F1 0D F2 0D F2 01 3D 01 3B 01 39 01 40 01 29 01 3C 9D 30,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.569V C02=3.566V C03=3.569V C04=3.570V C05=3.571V C06=3.570V C07=3.569V C08=3.567V C09=3.567V C10=3.567V C11=3.566V C12=3.567V C13=3.570V C14=3.569V C15=3.570V C16=3.570V min=3.566V#2 max=3.571V#5, temp1=31.7C, temp2=31.5C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
55,ok,request,0x01,0x03,0x0000,13,,true,1399301364,1401259678,6996506.820,7006298.390,9791.570,190296.280,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
56,ok,response,0x01,0x03,0x0000,13,26,true,1402244031,1408702655,7011220.155,7043513.275,32293.120,4921.765,01 03 1A 00 00 16 4E 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 34 05,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.10V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
57,ok,request,0x01,0x03,0x000F,22,,true,1450700924,1452659238,7253504.620,7263296.190,9791.570,209991.345,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
58,ok,response,0x01,0x03,0x000F,22,44,true,1453642261,1463851059,7268211.305,7319255.295,51043.990,4915.115,01 03 2C 0D F1 0D EF 0D F2 0D F2 0D F2 0D F2 0D EE 0D EE 0D EF 0D EE 0D EF 0D F1 0D F2 0D F3 0D F2 0D F2 01 3D 01 3B 01 39 01 40 01 29 01 3C D9 8C,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.569V C02=3.567V C03=3.570V C04=3.570V C05=3.570V C06=3.570V C07=3.566V C08=3.566V C09=3.567V C10=3.566V C11=3.567V C12=3.569V C13=3.570V C14=3.571V C15=3.570V C16=3.570V min=3.566V#7 max=3.571V#14, temp1=31.7C, temp2=31.5C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
59,ok,request,0x01,0x03,0x0000,13,,true,1501909961,1503868276,7509549.805,7519341.380,9791.575,190294.510,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
