frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
112,ok,standard,0x316,data,8,1708513087,1708557767,8542565.435,8542788.835,223.400,55454.475,0D 8E 0D 90 0D 8E 0D 91,Growatt CAN 0x316 cell group 2 DLC=8 [0D 8E 0D 90 0D 8E 0D 91],0x316 cells C05=3.470V C06=3.472V C07=3.470V C08=3.473V,
113,ok,standard,0x317,data,8,1725113036,1725157716,8625565.180,8625788.580,223.400,82776.345,0D 92 0D 90 0D 91 0D 93,Growatt CAN 0x317 cell group 3 DLC=8 [0D 92 0D 90 0D 91 0D 93],0x317 cells C09=3.474V C10=3.472V C11=3.473V C12=3.475V,
114,ok,standard,0x318,data,8,1741712184,1741757664,8708560.920,8708788.320,227.400,82772.340,0D 92 0D 8C 0D 90 0D 8F,Growatt CAN 0x318 cell group 4 DLC=8 [0D 92 0D 8C 0D 90 0D 8F],0x318 cells C13=3.474V C14=3.468V C15=3.472V C16=3.471V,
115,ok,standard,0x311,data,8,1774912430,1774957910,8874562.150,8874789.550,227.400,165773.830,02 40 07 08 07 08 00 69,Growatt CAN 0x311 status/limits DLC=8 [02 40 07 08 07 08 00 69],0x311 limits chgV=57.6V chgI=180.0A disI=180.0A status_tail=0x0069,
116,ok,standard,0x312,data,8,1792015175,1792063455,8960075.875,8960317.275,241.400,85286.325,00 00 00 00 01 00 00 10,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 10],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
117,ok,standard,0x301,data,8,1799363213,1799407493,8996816.065,8997037.465,221.400,36498.790,0B 16 21 2C 37 42 4D 58,Growatt CAN 0x301 Growatt? DLC=8 [0B 16 21 2C 37 42 4D 58],0x301 unknown raw=0B 16 21 2C 37 42 4D 58,
118,ok,standard,0x313,data,8,1808511574,1808557054,9042557.870,9042785.270,227.400,45520.405,15 B2 00 00 01 0B 46 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [15 B2 00 00 01 0B 46 64],0x313 pack V=55.54V I=+0.0A Tavg=26.7C SOC=70%% SOH=100%% lifeWarn=0,
119,ok,standard,0x314,data,8,1825111923,1825158603,9125559.615,9125793.015,233.400,82774.345,36 D8 71 48 00 0A 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [36 D8 71 48 00 0A 00 00],0x314 RM=140.40Ah FCC=290.00Ah dV=10mV cycles=0,
120,ok,standard,0x319,data,8,1841712271,1841757351,9208561.355,9208786.755,225.400,82768.340,C1 0D 93 0D 89 01 01 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C1 0D 93 0D 89 01 01 00],0x319 cell_max=3.475V#1 cell_min=3.465V#1 dV=10mV flags=0xC1 chem=Ternary chgEn=0 disEn=0,
121,ok,standard,0x320,data,8,1858311819,1858358499,9291559.095,9291792.495,233.400,82772.340,47 54 0A 0A 00 00 00 00,Growatt CAN 0x320 maker/software DLC=8 [47 54 0A 0A 00 00 00 00],0x320 maker='GT' hw=0x0A swL=0x0A swHext=0x00 compat=0x00 ext=0x00,
122,ok,standard,0x322,data,8,1874912167,1874957647,9374560.835,9374788.235,227.400,82768.340,01 0B 01 04 01 01 46 46,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 0B 01 04 01 01 46 46],0x322 Tmax=26.7C#1 Tmin=26.0C#1 SOCmax=70%% SOCmin=70%%,
123,ok,standard,0x315,data,8,1892002912,1892046792,9460014.560,9460233.960,219.400,85226.325,0D 90 0D 89 0D 8F 0D 8E,Growatt CAN 0x315 cell group 1 DLC=8 [0D 90 0D 89 0D 8F 0D 8E],0x315 cells C01=3.472V C02=3.465V C03=3.471V C04=3.470V,
124,ok,standard,0x301,data,8,1901371734,1901416014,9506858.670,9507080.070,221.400,46624.710,0B 16 21 2C 37 42 4D 58,Growatt CAN 0x301 Growatt? DLC=8 [0B 16 21 2C 37 42 4D 58],0x301 unknown raw=0B 16 21 2C 37 42 4D 58,
125,ok,standard,0x316,data,8,1908511311,1908555591,9542556.555,9542777.955,221.400,35476.485,0D 8E 0D 91 0D 8E 0D 91,Growatt CAN 0x316 cell group 2 DLC=8 [0D 8E 0D 91 0D 8E 0D 91],0x316 cells C05=3.470V C06=3.473V C07=3.470V C08=3.473V,
126,ok,standard,0x317,data,8,1925111659,1925155939,9625558.295,9625779.695,221.400,82780.340,0D 92 0D 90 0D 91 0D 94,Growatt CAN 0x317 cell group 3 DLC=8 [0D 92 0D 90 0D 91 0D 94],0x317 cells C09=3.474V C10=3.472V C11=3.473V C12=3.476V,
127,ok,standard,0x318,data,8,1941711207,1941756687,9708556.035,9708783.435,227.400,82776.340,0D 92 0D 8C 0D 90 0D 8F,Growatt CAN 0x318 cell group 4 DLC=8 [0D 92 0D 8C 0D 90 0D 8F],0x318 cells C13=3.474V C14=3.468V C15=3.472V C16=3.471V,
128,ok,standard,0x311,data,8,1974911454,1974956934,9874557.270,9874784.670,227.400,165773.835,02 40 07 08 07 08 00 69,Growatt CAN 0x311 status/limits DLC=8 [02 40 07 08 07 08 00 69],0x311 limits chgV=57.6V chgI=180.0A disI=180.0A status_tail=0x0069,
129,ok,standard,0x312,data,8,1992001399,1992049679,9960006.995,9960248.395,241.400,85222.325,00 00 00 00 01 00 00 10,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 10],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
