frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
318,ok,standard,0x2F4,data,8,1840873963,1840967323,9204369.815,9204836.615,466.800,97461.485,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
319,ok,standard,0x4F4,data,8,1841076373,1841168933,9205381.865,9205844.665,462.800,545.250,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
320,ok,standard,0x2F4,data,8,1860874052,1860967412,9304370.260,9304837.060,466.800,98525.595,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
321,ok,standard,0x4F4,data,8,1861074066,1861166626,9305370.330,9305833.130,462.800,533.270,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
322,ok,extended,0x18F128F4,data,8,1861274075,1861383435,9306370.375,9306917.175,546.800,537.245,8B 01 90 01 5A 00 00 00,JKBMS CAN 0x18F128F4 capacity/cycles node=0 DLC=8 [8B 01 90 01 5A 00 00 00],0x18F128F0 capacity remain=39.5Ah rated=40.0Ah reserved=0x005A cycles=0,
323,ok,standard,0x2F4,data,8,1880874979,1880968339,9404374.895,9404841.695,466.800,97457.720,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
324,ok,standard,0x4F4,data,8,1881074990,1881167550,9405374.950,9405837.750,462.800,533.255,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
325,ok,extended,0x18F528F4,data,8,1881275063,1881388423,9406375.315,9406942.115,566.800,537.565,23 00 00 00 00 00 00 00,JKBMS CAN 0x18F528F4 BMS status raw node=0 DLC=8 [23 00 00 00 00 00 00 00],0x18F528F0 BMS status raw raw=23 00 00 00 00 00 00 00,
326,ok,extended,0x1806E5F4,data,8,1881475072,1881586832,9407375.360,9407934.160,558.800,433.245,02 9E 01 7C 20 00 00 00,JKBMS CAN 0x1806E5F4 charge limits node=0 DLC=8 [02 9E 01 7C 20 00 00 00],0x1806E5F0 charge info V=4045.0V I=3174.5A raw=02 9E 01 7C 20 00 00 00,
327,ok,standard,0x2F4,data,8,1900982325,1901075685,9504911.625,9505378.425,466.800,96977.465,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
328,ok,standard,0x4F4,data,8,1901084801,1901177361,9505424.005,9505886.805,462.800,45.580,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
329,ok,extended,0x18F128F4,data,8,1901283222,1901392582,9506416.110,9506962.910,546.800,529.305,8B 01 90 01 5A 00 00 00,JKBMS CAN 0x18F128F4 capacity/cycles node=0 DLC=8 [8B 01 90 01 5A 00 00 00],0x18F128F0 capacity remain=39.5Ah rated=40.0Ah reserved=0x005A cycles=0,
330,ok,standard,0x2F4,data,8,1920885737,1920979097,9604428.685,9604895.485,466.800,97465.775,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
331,ok,standard,0x4F4,data,8,1921084157,1921176717,9605420.785,9605883.585,462.800,525.300,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
332,ok,standard,0x2F4,data,8,1940877872,1940971232,9704389.360,9704856.160,466.800,98505.775,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
333,ok,standard,0x4F4,data,8,1941077145,1941169705,9705385.725,9705848.525,462.800,529.565,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
