frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
41,ok,request,0x01,0x03,0x12B8,2,,true,1068528883,1068692076,5342644.415,5343460.380,815.965,245934.060,01 03 12 B8 00 02 41 56,JKBMS Modbus req slave=0x01 func=0x03 start=0x12B8 count=2 crc=OK,read holding registers start=0x12B8 count=2 poll-block,
42,ok,response,0x01,0x03,0x12B8,2,4,true,1069689029,1069845061,5348445.145,5349225.305,780.160,4984.765,01 03 04 64 00 00 00 E5 03,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x12B8..0x12B9 bytes=4 crc=OK,"response regs 0x12B8..0x12B9: SOC=100%, SOH=100% precharge=0x00",
43,ok,request,0x01,0x03,0x1200,16,,true,1118893284,1119056477,5594466.420,5595282.385,815.965,245241.115,01 03 12 00 00 10 41 7E,JKBMS Modbus req slave=0x01 func=0x03 start=0x1200 count=16 crc=OK,read holding registers start=0x1200 count=16 poll-block,
44,ok,response,0x01,0x03,0x1200,16,32,true,1120074146,1120715536,5600370.730,5603577.680,3206.950,5088.345,01 03 20 0D FA 0D F8 0D F8 0D F7 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F7 0D F8 0D F8 0D F8 0D F8 0D F8 6B 55,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1200..0x120F bytes=32 crc=OK,response regs 0x1200..0x120F: cells compact count=16 C01=3.578V C02=3.576V C03=3.576V C04=3.575V C05=3.576V C06=3.576V C07=3.576V C08=3.576V C09=3.576V C10=3.576V C11=3.575V C12=3.576V C13=3.576V C14=3.576V C15=3.576V C16=3.576V min=3.575V#4 max=3.578V#1,
45,ok,request,0x01,0x03,0x1210,16,,true,1169933235,1170096427,5849666.175,5850482.135,815.960,246088.495,01 03 12 10 00 10 40 BB,JKBMS Modbus req slave=0x01 func=0x03 start=0x1210 count=16 crc=OK,read holding registers start=0x1210 count=16 poll-block,
46,ok,response,0x01,0x03,0x1210,16,32,true,1171076360,1171717751,5855381.800,5858588.755,3206.955,4899.665,01 03 20 0D F8 0D F8 0D F7 0D F8 0D F8 0D F8 0D F8 0D F8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD 42,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1210..0x121F bytes=32 crc=OK,response regs 0x1210..0x121F: cells compact count=8 C17=3.576V C18=3.576V C19=3.575V C20=3.576V C21=3.576V C22=3.576V C23=3.576V C24=3.576V min=3.575V#19 max=3.576V#17,
47,ok,request,0x01,0x03,0x1220,16,,true,1220929084,1221092278,6104645.420,6105461.390,815.970,246056.665,01 03 12 20 00 10 40 B4,JKBMS Modbus req slave=0x01 func=0x03 start=0x1220 count=16 crc=OK,read holding registers start=0x1220 count=16 poll-block,
48,ok,response,0x01,0x03,0x1220,16,32,true,1222095907,1222737297,6110479.535,6113686.485,3206.950,5018.145,01 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 7A,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1220..0x122F bytes=32 crc=OK,response regs 0x1220..0x122F: regs 0x1220..0x122F,
49,ok,request,0x01,0x03,0x1230,16,,true,1271959003,1272122195,6359795.015,6360610.975,815.960,246108.530,01 03 12 30 00 10 41 71,JKBMS Modbus req slave=0x01 func=0x03 start=0x1230 count=16 crc=OK,read holding registers start=0x1230 count=16 poll-block,
50,ok,response,0x01,0x03,0x1230,16,32,true,1273080784,1273722176,6365403.920,6368610.880,3206.960,4792.945,01 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 0D F8 00 03 00 03 00 45 00 42 00 45 76 13,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1230..0x123F bytes=32 crc=OK,response regs 0x1230..0x123F: cells stride2 count=1 C30=3.576V min=3.576V#30 max=3.576V#30,
