sequence_no,frame_count,start_us,end_us,duration_us,gap_from_previous_us,unique_can_ids,first_frame_no,last_frame_no
1,520,10441.710,9991122.210,9980680.500,,0x301 0x311 0x312 0x313 0x314 0x319 0x320 0x321 0x322 0x323,1,520
