frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
444,ok,standard,0x319,data,8,1706185333,1706230813,8530926.665,8531154.065,227.400,19857.870,C0 0D F1 0D ED 01 02 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D ED 01 02 00],0x319 cell_max=3.569V#1 cell_min=3.565V#2 dV=4mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
445,ok,standard,0x320,data,8,1710166390,1710211070,8550831.950,8551055.350,223.400,19677.885,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
446,ok,standard,0x321,data,8,1714181839,1714230119,8570909.195,8571150.595,241.400,19853.845,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
447,ok,standard,0x322,data,8,1718166889,1718212769,8590834.445,8591063.845,229.400,19683.850,01 3B 00 00 02 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 02 04 56 56],0x322 Tmax=31.5C#2 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
448,ok,standard,0x323,data,8,1722167474,1722216154,8610837.370,8611080.770,243.400,19773.525,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
449,ok,standard,0x311,data,8,1726186127,1726232007,8630930.635,8631160.035,229.400,19849.865,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
450,ok,standard,0x312,data,8,1730168719,1730216999,8650843.595,8651084.995,241.400,19683.560,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
451,ok,standard,0x313,data,8,1734167365,1734212445,8670836.825,8671062.225,225.400,19751.830,16 4B 00 00 01 3C 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3C 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.6C SOC=86%% SOH=100%% lifeWarn=0,
452,ok,standard,0x314,data,8,1738176818,1738224298,8690884.090,8691121.490,237.400,19821.865,01 AE 01 F4 00 04 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 04 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=4mV cycles=0,
453,ok,standard,0x301,data,8,1741921251,1741965531,8709606.255,8709827.655,221.400,18484.765,0B 16 21 2C 37 42 4D 58,Growatt CAN 0x301 Growatt? DLC=8 [0B 16 21 2C 37 42 4D 58],0x301 unknown raw=0B 16 21 2C 37 42 4D 58,
