frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
14,ok,standard,0x360,data,8,106424168,106473248,532120.840,532366.240,245.400,39772.780,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
15,ok,standard,0x370,data,8,114425004,114469684,572125.020,572348.420,223.400,39758.780,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
16,ok,standard,0x371,data,8,122435840,122484520,612179.200,612422.600,243.400,39830.780,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x371 raw DLC=8 [00 00 00 00 00 00 00 00],0x371 raw raw=00 00 00 00 00 00 00 00,
17,ok,standard,0x372,data,8,130525081,130573361,652625.405,652866.805,241.400,40202.805,01 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x372 raw DLC=8 [01 00 00 00 00 00 00 00],0x372 raw raw=01 00 00 00 00 00 00 00,
18,ok,standard,0x373,data,8,138425511,138470991,692127.555,692354.955,227.400,39260.750,F3 0D F4 0D 2F 01 30 01,Victron CAN v2026.07.03a 0x373 cell/temp tentative DLC=8 [F3 0D F4 0D 2F 01 30 01],0x373 tentative cell_min=3.571V cell_max=3.572V t1=30.3C t2=30.4C,
19,ok,standard,0x374,data,8,146443950,146490630,732219.750,732453.150,233.400,39864.795,30 30 3A 3A 30 32 00 00,Victron CAN v2026.07.03a 0x374 ASCII segment DLC=8 [30 30 3A 3A 30 32 00 00],0x374 ASCII '00::02' raw=30 30 3A 3A 30 32 00 00,
20,ok,standard,0x375,data,8,154426397,154472677,772131.985,772363.385,231.400,39678.835,30 30 3A 3A 30 31 00 00,Victron CAN v2026.07.03a 0x375 ASCII segment DLC=8 [30 30 3A 3A 30 31 00 00],0x375 ASCII '00::01' raw=30 30 3A 3A 30 31 00 00,
21,ok,standard,0x376,data,8,162426840,162472720,812134.200,812363.600,229.400,39770.815,30 30 3A 3A 30 33 00 00,Victron CAN v2026.07.03a 0x376 ASCII segment DLC=8 [30 30 3A 3A 30 33 00 00],0x376 ASCII '00::03' raw=30 30 3A 3A 30 33 00 00,
22,ok,standard,0x377,data,8,170445262,170491142,852226.310,852455.710,229.400,39862.710,30 30 3A 3A 30 34 00 00,Victron CAN v2026.07.03a 0x377 ASCII segment DLC=8 [30 30 3A 3A 30 34 00 00],0x377 ASCII '00::04' raw=30 30 3A 3A 30 34 00 00,
23,ok,standard,0x378,data,8,178427692,178475972,892138.460,892379.860,241.400,39682.750,00 00 00 00 08 00 00 00,Victron CAN v2026.07.03a 0x378 raw DLC=8 [00 00 00 00 08 00 00 00],0x378 raw raw=00 00 00 00 08 00 00 00,
24,ok,standard,0x379,data,8,186428128,186476008,932140.640,932380.040,239.400,39760.780,28 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x379 raw DLC=8 [28 00 00 00 00 00 00 00],0x379 raw raw=28 00 00 00 00 00 00 00,
25,ok,standard,0x380,data,8,194428564,194473644,972142.820,972368.220,225.400,39762.780,34 30 39 30 34 34 39 30,Victron CAN v2026.07.03a 0x380 ASCII segment DLC=8 [34 30 39 30 34 34 39 30],0x380 ASCII '40904490' raw=34 30 39 30 34 34 39 30,
26,ok,standard,0x381,data,8,202428999,202476479,1012144.995,1012382.395,237.400,39776.775,38 30 39 00 30 30 30 00,Victron CAN v2026.07.03a 0x381 ASCII segment DLC=8 [38 30 39 00 30 30 30 00],0x381 ASCII '809 000' raw=38 30 39 00 30 30 30 00,
27,ok,standard,0x351,data,8,210439848,210485328,1052199.240,1052426.640,227.400,39816.845,9E 02 7C 20 B6 03 E3 00,Victron CAN v2026.07.03a 0x351 limits DLC=8 [9E 02 7C 20 B6 03 E3 00],0x351 limits chgV=67.0V chgI=831.6A disI=95.0A lowV=22.7V flags=charge=ON discharge=ON,
28,ok,standard,0x355,data,8,218440293,218485773,1092201.465,1092428.865,227.400,39774.825,63 00 64 00 8E 26 00 00,Victron CAN v2026.07.03a 0x355 SOC/SOH DLC=8 [63 00 64 00 8E 26 00 00],0x355 SOC=99% SOH=100% raw_tail=8E 26 00 00,
29,ok,standard,0x356,data,8,226515111,226560991,1132575.555,1132804.955,229.400,40146.690,52 16 00 00 33 01 00 00,Victron CAN v2026.07.03a 0x356 pack DLC=8 [52 16 00 00 33 01 00 00],0x356 pack V=57.14V I=+0.0A temp=30.7C raw_tail=00 00,
30,ok,standard,0x35A,data,8,234431157,234476237,1172155.785,1172381.185,225.400,39350.830,A8 A8 02 00 A8 A8 02 02,Victron CAN v2026.07.03a 0x35A vendor/raw DLC=8 [A8 A8 02 00 A8 A8 02 02],0x35A vendor/raw raw=A8 A8 02 00 A8 A8 02 02,
31,ok,standard,0x35E,data,8,242448392,242493072,1212241.960,1212465.360,223.400,39860.775,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x35E manufacturer DLC=8 [4A 4B 2D 42 4D 53 00 00],0x35E ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
32,ok,standard,0x35F,data,8,250459638,250505518,1252298.190,1252527.590,229.400,39832.830,69 4C 0F 26 27 00 00 00,Victron CAN v2026.07.03a 0x35F battery/raw DLC=8 [69 4C 0F 26 27 00 00 00],"0x35F battery/raw raw=69 4C 0F 26 27 00 00 00 u16=[19561, 9743, 39, 0]",
33,ok,standard,0x360,data,8,258431252,258480332,1292156.260,1292401.660,245.400,39628.670,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
34,ok,standard,0x370,data,8,266438892,266483572,1332194.460,1332417.860,223.400,39792.800,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
35,ok,standard,0x371,data,8,274432124,274480804,1372160.620,1372404.020,243.400,39742.760,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x371 raw DLC=8 [00 00 00 00 00 00 00 00],0x371 raw raw=00 00 00 00 00 00 00 00,
36,ok,standard,0x372,data,8,282432165,282480445,1412160.825,1412402.225,241.400,39756.805,01 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x372 raw DLC=8 [01 00 00 00 00 00 00 00],0x372 raw raw=01 00 00 00 00 00 00 00,
37,ok,standard,0x373,data,8,290443414,290488894,1452217.070,1452444.470,227.400,39814.845,F3 0D F4 0D 2F 01 30 01,Victron CAN v2026.07.03a 0x373 cell/temp tentative DLC=8 [F3 0D F4 0D 2F 01 30 01],0x373 tentative cell_min=3.571V cell_max=3.572V t1=30.3C t2=30.4C,
38,ok,standard,0x374,data,8,298433036,298479716,1492165.180,1492398.580,233.400,39720.710,30 30 3A 3A 30 32 00 00,Victron CAN v2026.07.03a 0x374 ASCII segment DLC=8 [30 30 3A 3A 30 32 00 00],0x374 ASCII '00::02' raw=30 30 3A 3A 30 32 00 00,
39,ok,standard,0x375,data,8,306433467,306479747,1532167.335,1532398.735,231.400,39768.755,30 30 3A 3A 30 31 00 00,Victron CAN v2026.07.03a 0x375 ASCII segment DLC=8 [30 30 3A 3A 30 31 00 00],0x375 ASCII '00::01' raw=30 30 3A 3A 30 31 00 00,
40,ok,standard,0x376,data,8,314444705,314490585,1572223.525,1572452.925,229.400,39824.790,30 30 3A 3A 30 33 00 00,Victron CAN v2026.07.03a 0x376 ASCII segment DLC=8 [30 30 3A 3A 30 33 00 00],0x376 ASCII '00::03' raw=30 30 3A 3A 30 33 00 00,
41,ok,standard,0x377,data,8,322527554,322573434,1612637.770,1612867.170,229.400,40184.845,30 30 3A 3A 30 34 00 00,Victron CAN v2026.07.03a 0x377 ASCII segment DLC=8 [30 30 3A 3A 30 34 00 00],0x377 ASCII '00::04' raw=30 30 3A 3A 30 34 00 00,
42,ok,standard,0x378,data,8,330445179,330493459,1652225.895,1652467.295,241.400,39358.725,00 00 00 00 08 00 00 00,Victron CAN v2026.07.03a 0x378 raw DLC=8 [00 00 00 00 08 00 00 00],0x378 raw raw=00 00 00 00 08 00 00 00,
43,ok,standard,0x379,data,8,338452811,338500691,1692264.055,1692503.455,239.400,39796.760,28 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x379 raw DLC=8 [28 00 00 00 00 00 00 00],0x379 raw raw=28 00 00 00 00 00 00 00,
44,ok,standard,0x380,data,8,346435247,346480327,1732176.235,1732401.635,225.400,39672.780,34 30 39 30 34 34 39 30,Victron CAN v2026.07.03a 0x380 ASCII segment DLC=8 [34 30 39 30 34 34 39 30],0x380 ASCII '40904490' raw=34 30 39 30 34 34 39 30,
45,ok,standard,0x381,data,8,354435683,354483163,1772178.415,1772415.815,237.400,39776.780,38 30 39 00 30 30 30 00,Victron CAN v2026.07.03a 0x381 ASCII segment DLC=8 [38 30 39 00 30 30 30 00],0x381 ASCII '809 000' raw=38 30 39 00 30 30 30 00,
46,ok,standard,0x351,data,8,362443321,362488801,1812216.605,1812444.005,227.400,39800.790,9E 02 7C 20 B6 03 E3 00,Victron CAN v2026.07.03a 0x351 limits DLC=8 [9E 02 7C 20 B6 03 E3 00],0x351 limits chgV=67.0V chgI=831.6A disI=95.0A lowV=22.7V flags=charge=ON discharge=ON,
47,ok,standard,0x355,data,8,370446974,370492454,1852234.870,1852462.270,227.400,39790.865,63 00 64 00 8E 26 00 00,Victron CAN v2026.07.03a 0x355 SOC/SOH DLC=8 [63 00 64 00 8E 26 00 00],0x355 SOC=99% SOH=100% raw_tail=8E 26 00 00,
48,ok,standard,0x356,data,8,378436591,378482471,1892182.955,1892412.355,229.400,39720.685,52 16 00 00 33 01 00 00,Victron CAN v2026.07.03a 0x356 pack DLC=8 [52 16 00 00 33 01 00 00],0x356 pack V=57.14V I=+0.0A temp=30.7C raw_tail=00 00,
49,ok,standard,0x35A,data,8,386438232,386483312,1932191.160,1932416.560,225.400,39778.805,A8 A8 02 00 A8 A8 02 02,Victron CAN v2026.07.03a 0x35A vendor/raw DLC=8 [A8 A8 02 00 A8 A8 02 02],0x35A vendor/raw raw=A8 A8 02 00 A8 A8 02 02,
50,ok,standard,0x35E,data,8,394437465,394482145,1972187.325,1972410.725,223.400,39770.765,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x35E manufacturer DLC=8 [4A 4B 2D 42 4D 53 00 00],0x35E ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
51,ok,standard,0x35F,data,8,402437919,402483799,2012189.595,2012418.995,229.400,39778.870,69 4C 0F 26 27 00 00 00,Victron CAN v2026.07.03a 0x35F battery/raw DLC=8 [69 4C 0F 26 27 00 00 00],"0x35F battery/raw raw=69 4C 0F 26 27 00 00 00 u16=[19561, 9743, 39, 0]",
52,ok,standard,0x360,data,8,410459935,410509015,2052299.675,2052545.075,245.400,39880.680,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
53,ok,standard,0x370,data,8,418526778,418571458,2092633.890,2092857.290,223.400,40088.815,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
54,ok,standard,0x371,data,8,426439207,426487887,2132196.035,2132439.435,243.400,39338.745,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x371 raw DLC=8 [00 00 00 00 00 00 00 00],0x371 raw raw=00 00 00 00 00 00 00 00,
55,ok,standard,0x372,data,8,434457251,434505531,2172286.255,2172527.655,241.400,39846.820,01 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x372 raw DLC=8 [01 00 00 00 00 00 00 00],0x372 raw raw=01 00 00 00 00 00 00 00,
56,ok,standard,0x373,data,8,442439683,442485163,2212198.415,2212425.815,227.400,39670.760,F3 0D F4 0D 2F 01 30 01,Victron CAN v2026.07.03a 0x373 cell/temp tentative DLC=8 [F3 0D F4 0D 2F 01 30 01],0x373 tentative cell_min=3.571V cell_max=3.572V t1=30.3C t2=30.4C,
57,ok,standard,0x374,data,8,450469318,450515998,2252346.590,2252579.990,233.400,39920.775,30 30 3A 3A 30 32 00 00,Victron CAN v2026.07.03a 0x374 ASCII segment DLC=8 [30 30 3A 3A 30 32 00 00],0x374 ASCII '00::02' raw=30 30 3A 3A 30 32 00 00,
58,ok,standard,0x375,data,8,458447757,458494037,2292238.785,2292470.185,231.400,39658.795,30 30 3A 3A 30 31 00 00,Victron CAN v2026.07.03a 0x375 ASCII segment DLC=8 [30 30 3A 3A 30 31 00 00],0x375 ASCII '00::01' raw=30 30 3A 3A 30 31 00 00,
59,ok,standard,0x376,data,8,466440989,466486869,2332204.945,2332434.345,229.400,39734.760,30 30 3A 3A 30 33 00 00,Victron CAN v2026.07.03a 0x376 ASCII segment DLC=8 [30 30 3A 3A 30 33 00 00],0x376 ASCII '00::03' raw=30 30 3A 3A 30 33 00 00,
60,ok,standard,0x377,data,8,474441427,474487307,2372207.135,2372436.535,229.400,39772.790,30 30 3A 3A 30 34 00 00,Victron CAN v2026.07.03a 0x377 ASCII segment DLC=8 [30 30 3A 3A 30 34 00 00],0x377 ASCII '00::04' raw=30 30 3A 3A 30 34 00 00,
61,ok,standard,0x378,data,8,482441458,482489738,2412207.290,2412448.690,241.400,39770.755,00 00 00 00 08 00 00 00,Victron CAN v2026.07.03a 0x378 raw DLC=8 [00 00 00 00 08 00 00 00],0x378 raw raw=00 00 00 00 08 00 00 00,
62,ok,standard,0x379,data,8,490452694,490500574,2452263.470,2452502.870,239.400,39814.780,28 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x379 raw DLC=8 [28 00 00 00 00 00 00 00],0x379 raw raw=28 00 00 00 00 00 00 00,
63,ok,standard,0x380,data,8,498442333,498487413,2492211.665,2492437.065,225.400,39708.795,34 30 39 30 34 34 39 30,Victron CAN v2026.07.03a 0x380 ASCII segment DLC=8 [34 30 39 30 34 34 39 30],0x380 ASCII '40904490' raw=34 30 39 30 34 34 39 30,
64,ok,standard,0x381,data,8,506453967,506501447,2532269.835,2532507.235,237.400,39832.770,38 30 39 00 30 30 30 00,Victron CAN v2026.07.03a 0x381 ASCII segment DLC=8 [38 30 39 00 30 30 30 00],0x381 ASCII '809 000' raw=38 30 39 00 30 30 30 00,
65,ok,standard,0x351,data,8,514529210,514574690,2572646.050,2572873.450,227.400,40138.815,9E 02 7C 20 B6 03 E3 00,Victron CAN v2026.07.03a 0x351 limits DLC=8 [9E 02 7C 20 B6 03 E3 00],0x351 limits chgV=67.0V chgI=831.6A disI=95.0A lowV=22.7V flags=charge=ON discharge=ON,
66,ok,standard,0x355,data,8,522443241,522488721,2612216.205,2612443.605,227.400,39342.755,63 00 64 00 8E 26 00 00,Victron CAN v2026.07.03a 0x355 SOC/SOH DLC=8 [63 00 64 00 8E 26 00 00],0x355 SOC=99% SOH=100% raw_tail=8E 26 00 00,
67,ok,standard,0x356,data,8,530472479,530518359,2652362.395,2652591.795,229.400,39918.790,52 16 00 00 33 01 00 00,Victron CAN v2026.07.03a 0x356 pack DLC=8 [52 16 00 00 33 01 00 00],0x356 pack V=57.14V I=+0.0A temp=30.7C raw_tail=00 00,
68,ok,standard,0x35A,data,8,538444914,538489994,2692224.570,2692449.970,225.400,39632.775,A8 A8 02 00 A8 A8 02 02,Victron CAN v2026.07.03a 0x35A vendor/raw DLC=8 [A8 A8 02 00 A8 A8 02 02],0x35A vendor/raw raw=A8 A8 02 00 A8 A8 02 02,
69,ok,standard,0x35E,data,8,546444545,546489225,2732222.725,2732446.125,223.400,39772.755,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x35E manufacturer DLC=8 [4A 4B 2D 42 4D 53 00 00],0x35E ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
70,ok,standard,0x35F,data,8,554452183,554498063,2772260.915,2772490.315,229.400,39814.790,69 4C 0F 26 27 00 00 00,Victron CAN v2026.07.03a 0x35F battery/raw DLC=8 [69 4C 0F 26 27 00 00 00],"0x35F battery/raw raw=69 4C 0F 26 27 00 00 00 u16=[19561, 9743, 39, 0]",
71,ok,standard,0x360,data,8,562445421,562494501,2812227.105,2812472.505,245.400,39736.790,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
72,ok,standard,0x370,data,8,570456261,570500941,2852281.305,2852504.705,223.400,39808.800,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
73,ok,standard,0x371,data,8,578445889,578494569,2892229.445,2892472.845,243.400,39724.740,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x371 raw DLC=8 [00 00 00 00 00 00 00 00],0x371 raw raw=00 00 00 00 00 00 00 00,
74,ok,standard,0x372,data,8,586446331,586494611,2932231.655,2932473.055,241.400,39758.810,01 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x372 raw DLC=8 [01 00 00 00 00 00 00 00],0x372 raw raw=01 00 00 00 00 00 00 00,
75,ok,standard,0x373,data,8,594446760,594492640,2972233.800,2972463.200,229.400,39760.745,F4 0D F4 0D 2F 01 30 01,Victron CAN v2026.07.03a 0x373 cell/temp tentative DLC=8 [F4 0D F4 0D 2F 01 30 01],0x373 tentative cell_min=3.572V cell_max=3.572V t1=30.3C t2=30.4C,
76,ok,standard,0x374,data,8,602457999,602504679,3012289.995,3012523.395,233.400,39826.795,30 30 3A 3A 30 32 00 00,Victron CAN v2026.07.03a 0x374 ASCII segment DLC=8 [30 30 3A 3A 30 32 00 00],0x374 ASCII '00::02' raw=30 30 3A 3A 30 32 00 00,
77,ok,standard,0x375,data,8,610547637,610593917,3052738.185,3052969.585,231.400,40214.790,30 30 3A 3A 30 31 00 00,Victron CAN v2026.07.03a 0x375 ASCII segment DLC=8 [30 30 3A 3A 30 31 00 00],0x375 ASCII '00::01' raw=30 30 3A 3A 30 31 00 00,
78,ok,standard,0x376,data,8,618448073,618493953,3092240.365,3092469.765,229.400,39270.780,30 30 3A 3A 30 33 00 00,Victron CAN v2026.07.03a 0x376 ASCII segment DLC=8 [30 30 3A 3A 30 33 00 00],0x376 ASCII '00::03' raw=30 30 3A 3A 30 33 00 00,
79,ok,standard,0x377,data,8,626466505,626512385,3132332.525,3132561.925,229.400,39862.760,30 30 3A 3A 30 34 00 00,Victron CAN v2026.07.03a 0x377 ASCII segment DLC=8 [30 30 3A 3A 30 34 00 00],0x377 ASCII '00::04' raw=30 30 3A 3A 30 34 00 00,
80,ok,standard,0x378,data,8,634448540,634496820,3172242.700,3172484.100,241.400,39680.775,00 00 00 00 08 00 00 00,Victron CAN v2026.07.03a 0x378 raw DLC=8 [00 00 00 00 08 00 00 00],0x378 raw raw=00 00 00 00 08 00 00 00,
81,ok,standard,0x379,data,8,642448982,642496862,3212244.910,3212484.310,239.400,39760.810,28 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x379 raw DLC=8 [28 00 00 00 00 00 00 00],0x379 raw raw=28 00 00 00 00 00 00 00,
82,ok,standard,0x380,data,8,650485814,650530894,3252429.070,3252654.470,225.400,39944.760,34 30 39 30 34 34 39 30,Victron CAN v2026.07.03a 0x380 ASCII segment DLC=8 [34 30 39 30 34 34 39 30],0x380 ASCII '40904490' raw=34 30 39 30 34 34 39 30,
83,ok,standard,0x381,data,8,658449849,658497329,3292249.245,3292486.645,237.400,39594.775,38 30 39 00 30 30 30 00,Victron CAN v2026.07.03a 0x381 ASCII segment DLC=8 [38 30 39 00 30 30 30 00],0x381 ASCII '809 000' raw=38 30 39 00 30 30 30 00,
84,ok,standard,0x351,data,8,666449889,666495369,3332249.445,3332476.845,227.400,39762.800,9E 02 7C 20 B6 03 E3 00,Victron CAN v2026.07.03a 0x351 limits DLC=8 [9E 02 7C 20 B6 03 E3 00],0x351 limits chgV=67.0V chgI=831.6A disI=95.0A lowV=22.7V flags=charge=ON discharge=ON,
85,ok,standard,0x355,data,8,674450323,674495803,3372251.615,3372479.015,227.400,39774.770,63 00 64 00 8E 26 00 00,Victron CAN v2026.07.03a 0x355 SOC/SOH DLC=8 [63 00 64 00 8E 26 00 00],0x355 SOC=99% SOH=100% raw_tail=8E 26 00 00,
86,ok,standard,0x356,data,8,682450757,682496637,3412253.785,3412483.185,229.400,39774.770,52 16 00 00 33 01 00 00,Victron CAN v2026.07.03a 0x356 pack DLC=8 [52 16 00 00 33 01 00 00],0x356 pack V=57.14V I=+0.0A temp=30.7C raw_tail=00 00,
87,ok,standard,0x35A,data,8,690462793,690507873,3452313.965,3452539.365,225.400,39830.780,A8 A8 02 00 A8 A8 02 02,Victron CAN v2026.07.03a 0x35A vendor/raw DLC=8 [A8 A8 02 00 A8 A8 02 02],0x35A vendor/raw raw=A8 A8 02 00 A8 A8 02 02,
88,ok,standard,0x35E,data,8,698462432,698507112,3492312.160,3492535.560,223.400,39772.795,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x35E manufacturer DLC=8 [4A 4B 2D 42 4D 53 00 00],0x35E ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
89,ok,standard,0x35F,data,8,706538474,706584354,3532692.370,3532921.770,229.400,40156.810,69 4C 0F 26 27 00 00 00,Victron CAN v2026.07.03a 0x35F battery/raw DLC=8 [69 4C 0F 26 27 00 00 00],"0x35F battery/raw raw=69 4C 0F 26 27 00 00 00 u16=[19561, 9743, 39, 0]",
90,ok,standard,0x360,data,8,714452502,714501582,3572262.510,3572507.910,245.400,39340.740,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
91,ok,standard,0x370,data,8,722470537,722515217,3612352.685,3612576.085,223.400,39844.775,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
92,ok,standard,0x371,data,8,730463772,730512452,3652318.860,3652562.260,243.400,39742.775,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x371 raw DLC=8 [00 00 00 00 00 00 00 00],0x371 raw raw=00 00 00 00 00 00 00 00,
93,ok,standard,0x372,data,8,738453412,738501692,3692267.060,3692508.460,241.400,39704.800,01 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x372 raw DLC=8 [01 00 00 00 00 00 00 00],0x372 raw raw=01 00 00 00 00 00 00 00,
94,ok,standard,0x373,data,8,746461045,746506525,3732305.225,3732532.625,227.400,39796.765,F3 0D F4 0D 2F 01 30 01,Victron CAN v2026.07.03a 0x373 cell/temp tentative DLC=8 [F3 0D F4 0D 2F 01 30 01],0x373 tentative cell_min=3.571V cell_max=3.572V t1=30.3C t2=30.4C,
95,ok,standard,0x374,data,8,754454280,754500960,3772271.400,3772504.800,233.400,39738.775,30 30 3A 3A 30 32 00 00,Victron CAN v2026.07.03a 0x374 ASCII segment DLC=8 [30 30 3A 3A 30 32 00 00],0x374 ASCII '00::02' raw=30 30 3A 3A 30 32 00 00,
96,ok,standard,0x375,data,8,762454717,762500997,3812273.585,3812504.985,231.400,39768.785,30 30 3A 3A 30 31 00 00,Victron CAN v2026.07.03a 0x375 ASCII segment DLC=8 [30 30 3A 3A 30 31 00 00],0x375 ASCII '00::01' raw=30 30 3A 3A 30 31 00 00,
97,ok,standard,0x376,data,8,770465558,770511438,3852327.790,3852557.190,229.400,39822.805,30 30 3A 3A 30 33 00 00,Victron CAN v2026.07.03a 0x376 ASCII segment DLC=8 [30 30 3A 3A 30 33 00 00],0x376 ASCII '00::03' raw=30 30 3A 3A 30 33 00 00,
98,ok,standard,0x377,data,8,778455188,778501068,3892275.940,3892505.340,229.400,39718.750,30 30 3A 3A 30 34 00 00,Victron CAN v2026.07.03a 0x377 ASCII segment DLC=8 [30 30 3A 3A 30 34 00 00],0x377 ASCII '00::04' raw=30 30 3A 3A 30 34 00 00,
99,ok,standard,0x378,data,8,786455629,786503909,3932278.145,3932519.545,241.400,39772.805,00 00 00 00 08 00 00 00,Victron CAN v2026.07.03a 0x378 raw DLC=8 [00 00 00 00 08 00 00 00],0x378 raw raw=00 00 00 00 08 00 00 00,
100,ok,standard,0x379,data,8,794466862,794514742,3972334.310,3972573.710,239.400,39814.765,28 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x379 raw DLC=8 [28 00 00 00 00 00 00 00],0x379 raw raw=28 00 00 00 00 00 00 00,
101,ok,standard,0x380,data,8,802544502,802589582,4012722.510,4012947.910,225.400,40148.800,34 30 39 30 34 34 39 30,Victron CAN v2026.07.03a 0x380 ASCII segment DLC=8 [34 30 39 30 34 34 39 30],0x380 ASCII '40904490' raw=34 30 39 30 34 34 39 30,
102,ok,standard,0x381,data,8,810467734,810515214,4052338.670,4052576.070,237.400,39390.760,38 30 39 00 30 30 30 00,Victron CAN v2026.07.03a 0x381 ASCII segment DLC=8 [38 30 39 00 30 30 30 00],0x381 ASCII '809 000' raw=38 30 39 00 30 30 30 00,
103,ok,standard,0x351,data,8,818474969,818520449,4092374.845,4092602.245,227.400,39798.775,9E 02 7C 20 B6 03 E3 00,Victron CAN v2026.07.03a 0x351 limits DLC=8 [9E 02 7C 20 B6 03 E3 00],0x351 limits chgV=67.0V chgI=831.6A disI=95.0A lowV=22.7V flags=charge=ON discharge=ON,
104,ok,standard,0x355,data,8,826457404,826502884,4132287.020,4132514.420,227.400,39684.775,63 00 64 00 8E 26 00 00,Victron CAN v2026.07.03a 0x355 SOC/SOH DLC=8 [63 00 64 00 8E 26 00 00],0x355 SOC=99% SOH=100% raw_tail=8E 26 00 00,
105,ok,standard,0x356,data,8,834457840,834503720,4172289.200,4172518.600,229.400,39774.780,52 16 00 00 33 01 00 00,Victron CAN v2026.07.03a 0x356 pack DLC=8 [52 16 00 00 33 01 00 00],0x356 pack V=57.14V I=+0.0A temp=30.7C raw_tail=00 00,
106,ok,standard,0x35A,data,8,842467076,842512156,4212335.380,4212560.780,225.400,39816.780,A8 A8 02 00 A8 A8 02 02,Victron CAN v2026.07.03a 0x35A vendor/raw DLC=8 [A8 A8 02 00 A8 A8 02 02],0x35A vendor/raw raw=A8 A8 02 00 A8 A8 02 02,
107,ok,standard,0x35E,data,8,850487520,850532200,4252437.600,4252661.000,223.400,39876.820,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x35E manufacturer DLC=8 [4A 4B 2D 42 4D 53 00 00],0x35E ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
108,ok,standard,0x35F,data,8,858458748,858504628,4292293.740,4292523.140,229.400,39632.740,69 4C 0F 26 27 00 00 00,Victron CAN v2026.07.03a 0x35F battery/raw DLC=8 [69 4C 0F 26 27 00 00 00],"0x35F battery/raw raw=69 4C 0F 26 27 00 00 00 u16=[19561, 9743, 39, 0]",
